id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at,llm_signal_strength,llm_investment_relevance,llm_market_impact,llm_tag,llm_flag,llm_translation,prompt_version,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd,run_timestamp
reuters_via_google:f27eafb0f4bf,reuters_via_google,Trump formally nominates Blanche to be attorney general - Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxOVURyakVBU1NFR1Rqd2NiRFk4WEZXS0pKbU93SkJPWHV5bHJDeEV0UzFqT0JId3JHbHhJOE9aNVVKQjh3cnBnSU9UXzRZY2RnRzk0LTlmT2ZHY05wM3AydlB6ZGcydGN0cnhyTlZzNmVZRWxla1FaRGJaOUlMTmdXY3NtbnB6eXpIanFuTDByNE52WGhWbkl3OWdrVXgxa1ZFS0lSWlNUZmxJQjl6b2NwbQ?oc=5,Reuters via Google (Top),2026-06-09T03:20:58+00:00,,,2026-06-09T02:12:37+00:00,7,5,6,macro,skim,"Attorney General nomination signals Trump administration's judicial/regulatory direction. Watch for implications on antitrust enforcement (MSFT, GOOGL, TSLA exposure) and sector-specific regulation (AI oversight, energy permitting) that could reshape capital allocation within 2 years.",news_v0.2,claude-haiku-4-5,2746,123,0,0,0.003361,2026-06-08T22:15:15
reuters_via_google:fc517341ffab,reuters_via_google,"Ukraine recaptures more than 600 square km of territory in 2026, military chief says - Reuters",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPX1QwQzAzUXV1MlgwUV9NOWNYa2YyU1pISkF6SGVtM1VjcGNta1cyS2lpaGlzWnhOS3dPMFl6YllNX0VLMUI3MW0yQ1JaRl9SYTJGaHhuMVQxUV9HVlhRaGI0TEtwUm5PMUt4VV9ldFRMTEcwMEZ6NUp0dWdiblVrUjNkTEhNNGRRNjdmeUhTZmwwalk3aTFzalZJa2ppYzhLWTdVY2hWdnFRTkhyT0Z3enhqWDE1TlVCQ1Nr?oc=5,Reuters via Google (Top),2026-06-08T20:14:41+00:00,,,2026-06-09T02:12:37+00:00,6,2,5,macro,skim,"Military progress in Ukraine is real but backward-looking; the broader question is whether this shifts the trajectory of the conflict or geopolitical risk premia. Watch for implications on European defense spending and energy prices, which could indirectly pressure growth-tech valuations if risk premia rise.",news_v0.2,claude-haiku-4-5,2760,124,0,0,0.00338,2026-06-08T22:15:17
reuters_via_google:da45e2b89f35,reuters_via_google,Wizz Air to offer Starlink in-flight internet from 2027 - Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNYUdrYk50SW5kYnF6elVLbnpoVFNWME42QzhlczhkOTE3T041cVM1VVQzUWNRNlZUcTZMUElIY3RCRXZXek9GLUdLemN1Mkw2bjVjY0xXakdCR3VGSWhXeVZQVzZwbVJfcXZWSjBZYUxUOFpPaGdNWUlJeXhNQmhyN0YxNWpKS1Q4YzB0QUZ3QWFzWmI5Y3pnb2t3X2JfckFhajdMUWRkSEZFdw?oc=5,Reuters via Google (Top),2026-06-08T15:51:32+00:00,,,2026-06-09T02:12:37+00:00,5,4,3,other,skim,"Wizz Air adopts Starlink for in-flight connectivity starting 2027, a modest commercial win for SpaceX's satellite internet but immaterial to public-market thesis formation. No direct read on AI/EV/semiconductor dynamics.",news_v0.2,claude-haiku-4-5,2741,117,0,0,0.003326,2026-06-08T22:15:19
reuters_via_google:0fbcc7315197,reuters_via_google,Five ways Elon Musk's SpaceX upended Wall Street's IPO playbook - Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNejJldzZ3aUV3Zk1FSkZWTFRLWUNJVlc5X3lOME1OYXdOV2xYTFlkN3M4TTRmSkpOa0oxc3YzRW9wN1dCYmZNaUNtdTlyU2UxaG9McjBFWERXRkU1RjNHQTh2THVSMnZxVHFQNHhGY0xEQWJQb21iZjB6MGgzTWNWWGF2cVlER0syOTR6LWVtREJvQkp3QTEyM09vNVhFOGFEcWloOUFYQmhySFhCTmg3dWZZaDlZbVhN?oc=5,Reuters via Google (Top),2026-06-08T15:25:03+00:00,,,2026-06-09T02:12:37+00:00,4,3,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2766,67,0,0,0.003101,2026-06-08T22:15:21
reuters_via_google:4e798d14e3a8,reuters_via_google,"In Texas cattle country, ranchers question if USDA can contain flesh-eating screwworm - Reuters",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNenFocUxvWmFCSTJnZ0QzeUJhaUZMYXJzM3JUNUtjODl1NjR2ZVZGNXhBQ2I2RWh5dUhMencyb2hHaFdjMlBLQlJKczhYd2x5VGdDbno0b08yTC1ELTZuS3k0eUNaQWRCWVdOdFRtcTEtOG9VNkVzTzN4ZWxuYnZBZjJ0MVB0RHIxbWI4WGplUG5XYWd0YklvX3ItVzlVdjFxX3AwVW94eE9ZODVsOUNDLWM1V2xfTWN3Ql9UNkdOR3c5THk2aTM2Tkdad2VpQlN1TEtMN0lOekhiZw?oc=5,Reuters via Google (Top),2026-06-08T19:12:35+00:00,,,2026-06-09T02:12:37+00:00,5,2,4,macro,skim,"Livestock disease outbreak in Texas raises agricultural input costs and food inflation risk if USDA containment fails, but impact is regional and slow-burn; unlikely to materially move broad-market or tech-heavy retail portfolio within 2 years.",news_v0.2,claude-haiku-4-5,2808,116,0,0,0.003388,2026-06-08T22:15:23
reuters_via_google:09868bb7e222,reuters_via_google,Leftist Sanchez takes lead in polarized Peru election - Reuters,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZkFGRHU5OWo5RWxaVEhNS1FoRnh5Z1dwZUE3d3pSdFhXN24xeVVyUkYweFpZcDhaUjRUaEh2Yl83WXIwb0YxcmNaOXpaakl6YlloYUM4SlZnUGllMXRoZDU4ZllfWGYyOEhWbzVqN0Qyell5eE1lOTRUcEp6bDVBbmVROTQwaGxJdkhxaVk2bGh0RW04MGJTREV5QVNxbWRTeXhvampKd25SMkJtUFF3MExxZUlUd2ZhSkhKZzFSMGU3dw?oc=5,Reuters via Google (Top),2026-06-09T04:29:02+00:00,,,2026-06-09T02:12:37+00:00,6,3,5,macro,skim,Leftist electoral shift in Peru raises policy-uncertainty risk for commodity producers and mining operations. Peru is a top copper and lithium exporter; watch for nationalization rhetoric or tax-policy shifts that could affect ALB/LAC supply-chain cost assumptions within 12–24 months.,news_v0.2,claude-haiku-4-5,2762,126,0,0,0.003392,2026-06-08T22:15:25
reuters_via_google:956bf64714ae,reuters_via_google,"Meta to take legal action against Israeli spyware firm NSO, foils phishing attacks - Reuters",https://news.google.com/rss/articles/CBMitgFBVV95cUxPWlo3bW5iaGsxMlBic090Q25vcEVTYmdiWmJyQlBKc3B6YThib0FlT0F2b0Fza2pkR3lTMzVBY1RwMjc2RGJsd0JaNHAzTkZLZkppUkRTVzc3R1hMOVJhMmhVdXpJVDJ6cDJlM0FKZ3p6ZEFvNGRUMnZWTFE4WEZyX3ZBWXpJV0hxRzdvdXhKZElQZ3ZGY3VuYnZLYXdUeGpXOEpyNGlnQ05xdVVESHd0YmJBcFFjZw?oc=5,Reuters via Google (Top),2026-06-08T15:43:25+00:00,,,2026-06-09T02:12:37+00:00,6,5,4,other,skim,Meta suing NSO over spyware/phishing is a real legal action but incremental corporate-security news. Doesn't materially affect Meta's stock thesis or broader tech sector within 2 years.,news_v0.2,claude-haiku-4-5,2761,110,0,0,0.003311,2026-06-08T22:15:27
reuters_via_google:e0d2ceafed3c,reuters_via_google,"Gwynne Shotwell, the 'glue' executing Musk's lofty SpaceX ambitions - Reuters",https://news.google.com/rss/articles/CBMivwFBVV95cUxOd1lxa000MS1zbi1MNk1valI2bDYxSGRuZ2J6djlST3JZZ0wxaVRaUXZJODJia2E4REcyT0RTeFhQTGlqc0FSUzJ1cWZOR0liUU54dXh2SU5lOUJUQnNMUzFFN3hjRFdOTTkxeDlMMHdmNVo2VzJGemgyWHRicm9Ta3NYM0c0UUtJdzN0VktZOGNuU3h5alFWVW1XZUxkUXpUTWdvaU5NQXhwS1Jyb2hKenlIeTAyWUNOWDBVbmxJUQ?oc=5,Reuters via Google (Top),2026-06-08T20:36:32+00:00,,,2026-06-09T02:12:37+00:00,4,3,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2767,67,0,0,0.003102,2026-06-08T22:15:28
reuters_via_google:180f587a471b,reuters_via_google,Soaring fertilizer prices dim Brazilian farmers' edge over US rivals - Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxOTTRJN0N3YTkwemFtSTJzRjRZWnJXVHJFRWRGZGNEeF8zQXZJVXVSRXlHRnJUYVRtdXZEZjhUXzljSGZRTEUzWVRnZTZLSFF0Q1AydVY0TDc1WTRLSHB4OTRWVDB6bkcyZkxhNUJ3UmlFMDRReXNfendtMV9UZncxUHhzZXk5Y29OMWJnSTBKM0ZwRjdhSFpnakJSMlJkamlrZEhETE1UVmN0akgweDBZWWFzeDhuWkg4N3c?oc=5,Reuters via Google (Top),2026-06-08T19:48:44+00:00,,,2026-06-09T02:12:37+00:00,7,4,6,macro,skim,"Fertilizer cost inflation erodes Brazil's agricultural cost advantage, potentially reshaping global commodity supply dynamics and crop economics over the next 2 years; marginal relevance to retail investor theses unless holding broad-market/ag exposure.",news_v0.2,claude-haiku-4-5,2754,114,0,0,0.003324,2026-06-08T22:15:31
reuters_via_google:c0c2cbe517a0,reuters_via_google,Pope Leo warns Spain's parliament the world is in 'profound' crisis - Reuters,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOSURUWU1lUlo2VlNaR0kwX2ViWlpzMUdadWJUV25hYXd2NEF2U09aRVNEY1JSVU14VTZjMjQtNURrNDdCQ01pQ0R2aDF3aGxtNm5vNENVSlJXNG9PaWpaVnlNUGdIbDlEb1VEdExTY3pHZER5ZFJtYng0b0xjSlFHLW85MFItdVpMSWxYTThKcERiWFBreVV5VFpJTnpldlJ1eWZJLW1JQ2Fodw?oc=5,Reuters via Google (Top),2026-06-09T03:05:41+00:00,,,2026-06-09T02:12:37+00:00,2,1,2,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2731,67,0,0,0.003066,2026-06-08T22:15:32
reuters_via_google:e9b2e88f8042,reuters_via_google,"An Italian general rallies his troops, threatening to outflank Meloni - Reuters",https://news.google.com/rss/articles/CBMitAFBVV95cUxQcXBRbVZRa3RmUmJIZWdjaHZrWmhvQ1ZEMXE2YnRiTkZWcUw5S05iQWhTc3I2MnN6RDJveDVTcng0TVNhNzdTbUR3QmY1Z2pTZFVIUVUtWkVXRDMybFNaUF9wSDNGRGRQNUVxN0I0UDZaVlZ4a2ppNTQ0VkZUZHlKaGpsNHBmUGx0TW1lWE5HazJDLWw0QnpiLTZyREpvaFhxa1ZjZGd3WU9yeHpUajFMNkhxaW8?oc=5,Reuters via Google (Top),2026-06-08T15:17:04+00:00,,,2026-06-09T02:12:37+00:00,3,1,2,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2753,67,0,0,0.003088,2026-06-08T22:15:33
reuters_via_google:b4e88b20d59e,reuters_via_google,Iran blames US for latest exchanges of fire with Israel - Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxNZWhTUXlxMHY0ZC1tTERXbkpUZ2NWUlRjSDVWQlBtVEw3SHV5S2RhV2sxakpIUWUzNzVZZnpBcUhaWjVvVnNZWXQtaFBkNXBSVldCNG9OTW5DdHo0c2tKR0VLWlVTbTJ0dHVZbzVLa0VMR2dha0ZDc0pLQkY0UWtMMnVoM29raUI4ZURlLUh3b1ZkN0xxZVQ1WGFxN1dhWFMzZHNiZQ?oc=5,Reuters via Google (Top),2026-06-08T13:59:32+00:00,,,2026-06-09T02:12:37+00:00,7,4,8,macro,read,"Escalating Iran-Israel military exchanges raise geopolitical risk premium on oil and equity volatility. Chain: sustained Middle East tension → oil supply-route risk → energy prices sticky higher → inflation remains elevated, slowing Fed rate-cut trajectory → growth/long-duration tech (NVDA, broad AI exposure) faces headwind; battery/EV thesis (LAC) gets modest tailwind from wider oil-energy cost gap.",news_v0.2,claude-haiku-4-5,2733,155,0,0,0.003508,2026-06-08T22:15:35
reuters_via_google:f879cb202854,reuters_via_google,"Italy's Bending Spoons, owner of AOL and Vimeo, files for Nasdaq IPO - Reuters",https://news.google.com/rss/articles/CBMilAFBVV95cUxORW42TGVYOW9fQ0NtdkJ2el9uWGhNSkJQOXpSSXVKUkxFelNfdzgwRkhpV0QwbE9Yd2N1NUtrdlA2TlpuZ1ZON1ExRVlOM05tT0VfQm82eU5uUWxibUJWQzdGWUtWZk1OMXE0ZS01NGZEX1NHNVBUUU4wWXp6R0RGVEhtbGFGMzVQeVM0bjluaVBFOS10?oc=5,Reuters via Google (Top),2026-06-08T20:10:48+00:00,,,2026-06-09T02:12:37+00:00,6,3,2,other,skim,"Italian software conglomerate filing for US listing; AOL/Vimeo are legacy media assets with modest relevance to AI, EV, or robotics theses. Watch only if positioned in broad-market index (VT) for IPO flow dynamics.",news_v0.2,claude-haiku-4-5,2715,121,0,0,0.00332,2026-06-08T22:15:38
reuters_via_google:0563c902d2e0,reuters_via_google,"Russia to reduce June oil exports amid higher refinery runs and lower crude output, sources say - Reuters",https://news.google.com/rss/articles/CBMixgFBVV95cUxPYjY5cXR5YUtJOVBXRF9FTmxleV90NGZ3QlJxTTVTNXNzLUU3bEhIcUM5UnVEZ1RmUDFld2x1LThiUkQ4UG9fNGhNVGM1TUpmVzFncTQyMHhvRFBzOVZ6d1JGUHBmUTZNeXAyeHFlQ25JaDM1cmxqOURna1hselNOWTNLQk1TOUhYdm4zeXdfVFdJczJyb0NrVnY3LUs4RVBRalZtWTl4T1padnZFS0tDLTFJT1RELXVsXzFQT2tqejZRQjMyUnc?oc=5,Reuters via Google (Top),2026-06-08T17:38:19+00:00,,,2026-06-09T02:12:37+00:00,6,4,7,macro,skim,"Russia's June export cut is tactical supply management, not a major policy shift. Chain: reduced Russian crude exports → tighter global oil supply temporarily → oil price floor stays elevated → inflation persistence prolongs higher-for-longer rate environment → headwind for growth/tech (NVDA, AI infra) but tailwind for energy names and EV economics (wider oil-to-battery cost gap favors LAC).",news_v0.2,claude-haiku-4-5,2769,153,0,0,0.003534,2026-06-08T22:15:40
reuters_via_google:3f5f492f3bcf,reuters_via_google,Nvidia's AI PC push banks on unproven demand beyond niche users - Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPR2gtbjJNYUFIUFFXd3h2WHROMlpReEVXdXAyb212aWwwODgwd0NuOThkNWUyeng4MlFHeWMxYjVPWVJoSTQzNndJbHE2Rm02Y3Z3aXdFUEdqVk1RZTdfdml3S2lpcmQ1MWd0RlV5TTNpZ1FsN3pkZzFFVERUa2ctdDJodHFMVjZKNDdORE1QejZnbXJqVl9yV3dHTlpPRmRPSzJEV0RLUGVDcFE?oc=5,Reuters via Google (Top),2026-06-08T15:53:06+00:00,,,2026-06-09T02:12:37+00:00,6,7,5,ai,skim,"Reuters questions whether Nvidia's AI PC ambitions extend beyond early adopters—a real question for NVDA's growth narrative, but the piece likely rehashes known uncertainty rather than surfacing new demand data or OEM commitments.",news_v0.2,claude-haiku-4-5,2734,113,0,0,0.003299,2026-06-08T22:15:42
reuters_via_google:e9daccb4e680,reuters_via_google,"Big tech firms must stop young people circulating nude images, says UK PM Starmer - Reuters",https://news.google.com/rss/articles/CBMi1gFBVV95cUxOYm1jNWhPM1d0NTJPLUVTTkdDSHpoZXpYSkV4WE90V2RQMFIwMUxzV2hFN2ZWMGM0NGZjRWotLVFTYVMydTNHZDd3ejh1c0J4MUNkUjFCaDlGYU83Y1pVeWUzcG1Yai14WjAyeDhZUGYzYm8tOW5ZM2lIQ18xOEt1MFUxd0F2NFY5c2FXckhITTBoNjc2a3hyZUZ2RWhjRmkxTTA0LUllaHM5dUdUVTN0eGVYdG5qQ3g3S0J3bnRKb1V3U3U0bWdmREQ3OUlQRHVkRy1Fandn?oc=5,Reuters via Google (Top),2026-06-09T01:03:36+00:00,,,2026-06-09T02:12:37+00:00,4,5,6,macro,skim,"UK regulatory pressure on content moderation could foreshadow broader Western regulation on platform liability for user-generated content. If enforced via fines or forced moderation investment, this raises compliance costs for GOOGL, META, and MSFT but is still nascent and UK-specific; watch for EU/US adoption signals within 12 months.",news_v0.2,claude-haiku-4-5,2799,139,0,0,0.003494,2026-06-08T22:15:44
reuters_via_google:0780aa424827,reuters_via_google,Clashes in Pakistan-administered Kashmir kill 11 ahead of protest - Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxNaGlLa2tOYTZabzcxY2dySFoxUHlrVzF0TWk3c2tSdENWbDNackR4R2pDeVZmRmt1VGZiYVQwZ3pXUXFtUGI0bXV6cGU4a2RScFl6NWYxNU8wcUpRWldEV3ZHczQ5eTlQLVhmTEpER3pMSlVkSDFuZ3pJMW1JRTQ4c0Q3YUd6VjJUVFh4eldiN2ZCellnNU9hSlp3WWJpYUxURzcyUC1wdWMxUDNfUU9LeUQwQzk?oc=5,Reuters via Google (Top),2026-06-08T13:41:00+00:00,,,2026-06-09T02:12:37+00:00,5,1,4,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2743,67,0,0,0.003078,2026-06-08T22:15:45
reuters_via_google:923c546df0c2,reuters_via_google,UK PM Starmer set to ban 'harmful' social media for under-16s - Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNNVkzOUpnYXNRemEwRUMteGw1OGJQOFhtcjA4eVM2dzBMbHNNRmV3RnZZRVBjd2tkZm1WTkU5bXZxVS0zVkhLZWcxdUozTWFCT3VQZUpqeDY3YW5adzVjbl9KNzFfSE5ya1EteWktYTlISm5yT1c3YzdlLW9IZWYwMEF1bDE1NzRhQ3cxdkluQTZ3V19VcjczNU1MQTNFb3pxRnZxc2k4YXc?oc=5,Reuters via Google (Top),2026-06-09T01:05:17+00:00,,,2026-06-09T02:12:37+00:00,7,5,7,macro,read,"UK social media ban for under-16s signals escalating regulatory pressure on platforms globally; follows similar moves in Australia and EU. Chain: mandatory age-gating and content moderation increase compliance costs → structural headwind for ad-dependent platforms (META, GOOGL) but benefits encrypted/privacy-forward alternatives; market impact via regulatory precedent contagion to US within 18–24 months.",news_v0.2,claude-haiku-4-5,2738,148,0,0,0.003478,2026-06-08T22:15:48
reuters_via_google:f77fea1901a7,reuters_via_google,Gaudí's legacy celebrated by papal visit a century after his humble death - Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxPa2dWckRYbG5wVVM2NkR6bnF5NGd2ZGFBWlJ3dzdyRlNIdU5LOEp6OHJxV25wTWMxd3FHVnhDblJ1V2RZX2NQU3FHcGRudGF2Zy1OU1hqLU5JSl9jRV8wWnhCTlFsbUw0Wlk1R1Y5SEh3dUswc2lnaUVDOHJOU2NlaDdUdHdWVUJ5N0hRZEt5X2U4R2FacExRaUE2ZlJ0N2ZRV3djMjZ2MVQ0NTROR0t3bnBTczhBVlJMU0d1Qm1nTGN0RVlvZGY0?oc=5,Reuters via Google (Top),2026-06-08T15:59:14+00:00,,,2026-06-09T02:12:37+00:00,2,1,1,other,skip,Low signal.,news_v0.2,claude-haiku-4-5,2780,67,0,0,0.003115,2026-06-08T22:15:49
reuters_via_google:68ee35b7fd25,reuters_via_google,"Morning Bid: Chip chill, jobs heat and war - Reuters",https://news.google.com/rss/articles/CBMilwFBVV95cUxQSTVmOXBHMnFmQXB2bi0tSEpvZjhTR2lzdXpSanBxTGRvaGNxbVotRnBHT3loRzNOYUVJMnJkMmFOMzl0c1JBWHNJdFZxQmJMOGNPQW5uTHp2R0VIR3NoenZJR1A0UDQ1T29KZXNuY0FzQmwwd1UyN09yYURrVVNTRUNFYl9CSzdWelBnWVZrWTZUYnhUWXE0?oc=5,Reuters via Google (Top),2026-06-08T15:39:12+00:00,,,2026-06-09T02:12:37+00:00,4,5,6,macro,skim,"Reuters morning-brief digest touching semiconductor weakness, labor market heat, and geopolitical risk. No primary news here—worth a skim for which specific catalysts are in focus, but the piece itself is aggregation rather than reporting.",news_v0.2,claude-haiku-4-5,2716,113,0,0,0.003281,2026-06-08T22:15:51
reuters_via_google:19d80ae4cff7,reuters_via_google,China car sales downturn extends into May as VW tests EV revamp - Reuters,https://news.google.com/rss/articles/CBMinAFBVV95cUxQNVJVQWJVbW5PRlNYYlluR3BKUWN3dmpfZGFQa2ZfZTlFMEhPeXg2NlNJOEEtZU1qMm0xWkYzZG93TjBsMWxkbXJIcEFHYXdrbm14UUx1WHNHSmVuT2JCSWpSRzBqdU9ONEhmclI2ckJpQWF4WXg3TG9CRWlzU2lkNnBadXl5dl92d0h6NzlVU09obHQxNU1ic2FnWTY?oc=5,Reuters via Google (Top),2026-06-08T21:49:33+00:00,,,2026-06-09T02:12:37+00:00,7,7,6,energy,read,"China's auto downturn signals weakening EV demand and pricing pressure globally. Chain: softer Chinese EV sales → lower lithium/battery material demand near-term → LAC and ALB face volume/price headwinds; VW's EV revamp hints at margin pressure in legacy OEM transition, supporting longer TSLA narrative but compressing near-term sector growth.",news_v0.2,claude-haiku-4-5,2722,146,0,0,0.003452,2026-06-08T22:15:53
reuters_via_google:1298c631ae33,reuters_via_google,South Korea's KOSPI craters over 8% as Fed fears spark tech rout - Reuters,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNWZ0RzhBbm0tcXBHRU5kb2VfM3FTOTBWOGpxbmdZMVZBajRJUG1kSzJnTEtMR2RRR3RqdDY4Nk1QWkJGUEpET0ZIWkVMOFZ2Tl9BU3AtS1owLVpvTUdWSGh6YjI1czZRTFlWeDRBN3pMQnFpSng0VjExeHh5NkcxaHdSZ3FQbFFERWpsY0czdXp3T3JpZVFBYU1uVGNhYURaMGZhYzR6VUY5X2JwUlZJT1NlZkd1UkxQd2w4?oc=5,Reuters via Google (Top),2026-06-08T11:32:00+00:00,,,2026-06-09T02:12:37+00:00,6,7,8,macro,read,Fed-driven tech selloff in Korea signals broader risk-off in growth equities. Chain: Fed hawkish pivot or recession fears → Korean semiconductor/tech exports repriced → NVDA/semiconductor supply-chain demand concerns rise; operator's AI and broad index (VT) exposure both at risk within 2-year horizon.,news_v0.2,claude-haiku-4-5,2767,134,0,0,0.003437,2026-06-08T22:15:55
reuters_via_google:d5152eb28e53,reuters_via_google,J&J to buy cancer drug technology developer Firefly Bio for $1 billion - Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxQYUdNUmFBXzRnQVpaS3NyeW1acTNMcXJVczU0UWd3R1d2cENjSUozNEcwS1Rhb2VJWUkxNUc4ajZ1VDZmTE1INWx0MVBHZWtERVV5eDZ4aV94cElQclVFd0l4RXEyR0EwazhkendEUm55cWxIS202M016T3JGM1dfbkJlLXg0dlJoMUt4WmVkeHFPZTk0dVdGdlpnTDRpSGxJb2RidXlkN0s5eERGb2Q4NUNVVQ?oc=5,Reuters via Google (Top),2026-06-08T17:30:21+00:00,,,2026-06-09T02:12:37+00:00,6,4,3,bio,skim,"J&J acquires cancer-tech developer in $1B strategic bolt-on, typical of large pharma M&A. Not directly actionable for AI/EV/battery themes; watch for broader biotech consolidation signals if this signals J&J's capital allocation shift.",news_v0.2,claude-haiku-4-5,2747,124,0,0,0.003367,2026-06-08T22:15:57
reuters_via_google:dfdfa3504c20,reuters_via_google,"Armenia's ruling party secures 49.81% of vote in elections, commission says - Reuters",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNakRjUnpxMG52ZE5Qc2hiUkJnMDFNZERkOVJtX3kzVTd3eFFqTlJxeTNoY1IwbUN4ME91bC1GcjlyZEpTUXoxTTRyZS10ZmtvbzRoYUtiN1pHdVRfSE1FSy1GZmxCLXlPSmpkRDBkam85U05xeXR3OHM0akFNWXc1WnBvb29lWTNDX2Z4RWo1TnJVbHNpMWZaeWFyZkNtLU1uZklsQW95cEtlRlk?oc=5,Reuters via Google (Top),2026-06-08T11:17:44+00:00,,,2026-06-09T02:12:37+00:00,4,1,2,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2739,67,0,0,0.003074,2026-06-08T22:15:59
reuters_via_google:64330224195d,reuters_via_google,Businesses fear for economy if Swiss vote to cap population at 10 million - Reuters,https://news.google.com/rss/articles/CBMisgFBVV95cUxNXzY5TjRDMW83Y3hSYks3R1dkRklhMHh1MFpaOTJqOHRaTWZ4aDFHYXJQOGhIaVNRN2NnS0dtQlRUQTdtQWVWa0NqdjlPNk9ITjBoNU1IZ0laalhBX2NKTGU1bVFtVzZuVVRYM25fYVVaTWF3eVMtNzM1UWFYbDZJdGJnbllqRjh4Y1hrWGNCNnp3V3ZnQzk3dUlBcnFOOHdQU2RLWU5iWFd4WHBXaEVxaFRn?oc=5,Reuters via Google (Top),2026-06-08T11:01:00+00:00,,,2026-06-09T02:12:37+00:00,5,3,4,macro,skim,"Swiss population cap referendum is a regional political story with limited direct impact on US-domiciled retail investor thesis. Watch only if you have significant CHF exposure or Swiss-headquartered holdings (Nestlé, Roche, Novartis); broader macro relevance is low.",news_v0.2,claude-haiku-4-5,2753,126,0,0,0.003383,2026-06-08T22:16:01
reuters_via_google:738a2ea756d3,reuters_via_google,UN urges Afghan Taliban to end arrests of women over dress rules - Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxPZC1XSVJIaFUyZFBCb2FYblRPbFB3RnFaR2JHeXNjRm1fclFRZXUwQWxMRXk4bUVldGM3MFB1RjRQUVFmSFZ5MldGMnFleFd3YjRsTTl6TDRQTVg1Wm9Hei1pdkYzOEV0UDFyeTlvMnBGOGo5b3JQbTBBZ25WeFByb2xKaXZJakZ6S2ZMU1ZjbUZwQzl4VlctSW5sbTltajlBUzdPdm9RTWg5eW5UQTRLS0FyQQ?oc=5,Reuters via Google (Top),2026-06-08T12:35:18+00:00,,,2026-06-09T02:12:37+00:00,4,1,2,macro,skip,Low signal.,news_v0.2,claude-haiku-4-5,2751,67,0,0,0.003086,2026-06-08T22:16:03
reuters_via_google:b1c829639d46,reuters_via_google,Oil market calm masks a host of unknowns - Reuters,https://news.google.com/rss/articles/CBMipwFBVV95cUxOY3Q3T2xKWFI3bFdfMUZtUTBjVmlKT3B3elNTaWlpNGtfUFFQWW92RDBsRjh2NndOMjhBVWc2TGZHeTlQNkR4Z0FHMDlIWVVVd2w4eEJ2RUFMVjAzV0RGV3FBdVpXUjdacFc5UHdWaVdPTExIN3hfeHZVdl92ektkbGY2YmtINFltQ0s1NE9ZWjNDVmxJbjc1YVJIWmZRQ0pVdng4dV9uMA?oc=5,Reuters via Google (Top),2026-06-08T11:03:00+00:00,,,2026-06-09T02:12:37+00:00,5,4,6,macro,skim,"Oil market surface calm but underlying risks (geopolitical, supply) could spike prices within 2 years; affects inflation trajectory and Fed rate path, which indirectly pressures high-duration growth tech and battery thesis if oil-driven stagflation emerges.",news_v0.2,claude-haiku-4-5,2731,120,0,0,0.003331,2026-06-08T22:16:05
